temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
30.060333252,42.0422439575,1015.48364258,6.62792720501,111.706241234,132.090667604,-75.2593994141,35.5068130493,25.987865448,0.0164863225073,0.654083192348,0.716956138611,['x'],['y'],['z'],2017-05-12 16:51:43.195203
30.060333252,42.0422439575,1015.48754883,4.38599743779,107.077756713,135.314885723,-59.9028053284,16.4188594818,24.6313095093,0.16340854764,0.653840363026,5.83458995819,['x'],['y'],['z'],2017-05-12 16:51:43.313918
30.060333252,42.0422439575,1015.48754883,4.38599743779,107.077756713,135.314885723,-59.9028053284,16.4188594818,24.6313095093,0.16340854764,0.653840363026,5.83458995819,['x'],['y'],['z'],2017-05-12 16:51:43.313918
30.1661510468,35.6524581909,1015.48632812,8.53376214619,101.039609939,139.579232369,-55.2072181702,-3.1491522789,52.2856636047,0.163166105747,0.654083192348,0.719393074512,['x'],['y'],['z'],2017-05-12 16:51:43.458555
30.1661510468,35.6524581909,1015.48632812,8.53376214619,101.039609939,139.579232369,-55.2072181702,-3.1491522789,52.2856636047,0.163166105747,0.654083192348,0.719393074512,['x'],['y'],['z'],2017-05-12 16:51:43.458555
30.1661510468,35.6524581909,1015.48632812,8.53376214619,101.039609939,139.579232369,-55.2072181702,-3.1491522789,52.2856636047,0.163166105747,0.654083192348,0.719393074512,['x'],['y'],['z'],2017-05-12 16:51:43.458555
30.0956077576,41.7658653259,1015.48583984,341.336313433,109.958013335,156.10790767,-51.8023719788,0.114006146789,35.5011138916,-8.02437973022,6.96401929855,0.688930988312,['x'],['y'],['z'],2017-05-12 16:51:43.602179
30.0956077576,41.7658653259,1015.48583984,341.336313433,109.958013335,156.10790767,-51.8023719788,0.114006146789,35.5011138916,-8.02437973022,6.96401929855,0.688930988312,['x'],['y'],['z'],2017-05-12 16:51:43.602179
30.0956077576,41.7658653259,1015.48754883,345.066088493,122.953527401,148.92499387,-135.518249512,157.174438477,28.9481754303,0.164378330112,0.652869284153,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:43.734575
30.0956077576,41.7658653259,1015.48754883,345.066088493,122.953527401,148.92499387,-135.518249512,157.174438477,28.9481754303,0.164378330112,0.652869284153,0.720124185085,['x'],['y'],['z'],2017-05-12 16:51:43.734575
30.0956077576,41.7658653259,1015.48754883,348.430401475,133.215244591,143.835710637,-131.418151855,149.060852051,25.8609485626,7.88312911987,6.77755451202,0.688930988312,['x'],['y'],['z'],2017-05-12 16:51:43.872463
30.0956077576,41.7658653259,1015.48754883,348.430401475,133.215244591,143.835710637,-131.418151855,149.060852051,25.8609485626,7.88312911987,6.77755451202,0.688930988312,['x'],['y'],['z'],2017-05-12 16:51:43.872463
